time	V(vout)
8.100000099522707e+01	3.806192e+00
8.100000116530586e+01	3.806197e+00
8.100175322230596e+01	3.851040e+00
8.100350527930605e+01	3.891010e+00
8.100525733630616e+01	3.926107e+00
8.100700939330625e+01	3.956331e+00
8.100876145030635e+01	3.981682e+00
8.101051350730644e+01	4.002161e+00
8.101226556430655e+01	4.017766e+00
8.102452931290503e+01	4.015269e+00
8.104238811724269e+01	3.696891e+00
8.106246583311729e+01	2.896453e+00
8.108910517142985e+01	1.271577e+00
8.111099089047568e+01	-4.091489e-01
8.113367214936630e+01	-2.338458e+00
8.115468790834174e+01	-4.076406e+00
8.118299248942121e+01	-6.053125e+00
8.121219385895989e+01	-7.481258e+00
8.123271432468418e+01	-7.950702e+00
8.125111161781737e+01	-7.885197e+00
8.126988505928979e+01	-7.355548e+00
8.129323781070825e+01	-6.149967e+00
8.132063936608529e+01	-4.210327e+00
8.134535629661946e+01	-2.167977e+00
8.136404985847678e+01	-5.665991e-01
8.138192365049730e+01	8.764516e-01
8.139999318145645e+01	2.118425e+00
8.142252334559065e+01	3.257747e+00
8.144483758513648e+01	3.883868e+00
8.146374333627477e+01	3.936247e+00
8.148323664671888e+01	3.496941e+00
8.150470119900723e+01	2.494972e+00
8.153198901895253e+01	6.704077e-01
8.155351983356626e+01	-1.060084e+00
8.157551761574375e+01	-2.939744e+00
8.159892412677630e+01	-4.800778e+00
8.162764163828335e+01	-6.626301e+00
8.165423151624296e+01	-7.704198e+00
8.167386602478014e+01	-7.977621e+00
8.169224700999541e+01	-7.760942e+00
8.171084155066464e+01	-7.090035e+00
8.173654849357803e+01	-5.585639e+00
8.176453865455329e+01	-3.475893e+00
8.178559631429023e+01	-1.694558e+00
8.180370296097627e+01	-1.567559e-01
8.182281063224266e+01	1.330640e+00
8.184084995933827e+01	2.472051e+00
8.186604365335279e+01	3.562744e+00
8.188631361475511e+01	3.962089e+00
8.190480848415314e+01	3.855219e+00
8.192360810400491e+01	3.283471e+00
8.194760816714957e+01	2.015421e+00
8.197026649857781e+01	4.549629e-01
8.197502923091724e+01	7.605653e-02
8.198455469559610e+01	-7.390593e-01
8.200000000000000e+01	-2.088680e+00
8.200000000010000e+01	-2.088680e+00
8.200000000030001e+01	-2.088680e+00
8.200000000045289e+01	-2.088680e+00
8.200000000060521e+01	-2.088680e+00
8.200000000082896e+01	-2.088680e+00
8.200000000100000e+01	-2.088680e+00
8.200000000107956e+01	-2.088680e+00
8.200000000118563e+01	-2.088680e+00
8.200000000139765e+01	-2.088680e+00
8.200000000182170e+01	-2.088680e+00
8.200000000239929e+01	-2.088680e+00
8.200000000316248e+01	-2.088680e+00
8.200000000412720e+01	-2.088680e+00
8.200000000541621e+01	-2.088681e+00
8.200000000706110e+01	-2.088683e+00
8.200000000899064e+01	-2.088689e+00
8.200000001110104e+01	-2.088703e+00
8.200000001323339e+01	-2.088729e+00
8.200000001607023e+01	-2.088786e+00
8.200000001902218e+01	-2.088881e+00
8.200000002385437e+01	-2.089120e+00
8.200000003074464e+01	-2.089600e+00
8.200000003773853e+01	-2.090224e+00
8.200000004541846e+01	-2.091014e+00
8.200000005329851e+01	-2.091849e+00
8.200000006232212e+01	-2.092728e+00
8.200000007195078e+01	-2.093470e+00
8.200000008280774e+01	-2.093990e+00
8.200000009323817e+01	-2.094125e+00
8.200000010521370e+01	-2.093847e+00
8.200000011817870e+01	-2.093113e+00
8.200000013510939e+01	-2.091716e+00
8.200000015179475e+01	-2.090123e+00
8.200000017186764e+01	-2.088232e+00
8.200000018948519e+01	-2.086834e+00
8.200000020884390e+01	-2.085737e+00
8.200000022703149e+01	-2.085178e+00
8.200000024890187e+01	-2.085057e+00
8.200000027310483e+01	-2.085395e+00
8.200000029220487e+01	-2.085903e+00
8.200000030889765e+01	-2.086442e+00
8.200000032528513e+01	-2.086980e+00
8.200000034130775e+01	-2.087465e+00
8.200000035823041e+01	-2.087908e+00
8.200000037373316e+01	-2.088237e+00
8.200000038937733e+01	-2.088491e+00
8.200000040438098e+01	-2.088665e+00
8.200000041994267e+01	-2.088781e+00
8.200000043671001e+01	-2.088851e+00
8.200000045334397e+01	-2.088876e+00
8.200000047070775e+01	-2.088872e+00
8.200000048787319e+01	-2.088849e+00
8.200000050556464e+01	-2.088817e+00
8.200000052322937e+01	-2.088785e+00
8.200000054168085e+01	-2.088756e+00
8.200000055582220e+01	-2.088739e+00
8.200000057008251e+01	-2.088727e+00
8.200000058548898e+01	-2.088719e+00
8.200000060297144e+01	-2.088715e+00
8.200000061974849e+01	-2.088715e+00
8.200000063742399e+01	-2.088719e+00
8.200000065445624e+01	-2.088724e+00
8.200000067355475e+01	-2.088730e+00
8.200000069674026e+01	-2.088737e+00
8.200000073194414e+01	-2.088745e+00
8.200000075717281e+01	-2.088749e+00
8.200000078291036e+01	-2.088752e+00
8.200000081429367e+01	-2.088755e+00
8.200000084686299e+01	-2.088757e+00
8.200000089085228e+01	-2.088759e+00
8.200000096213850e+01	-2.088765e+00
8.200000103009947e+01	-2.088772e+00
8.200000109967280e+01	-2.088778e+00
8.200283547914148e+01	-2.337209e+00
8.200566985861015e+01	-2.574515e+00
8.200850423807883e+01	-2.800694e+00
8.201133861754749e+01	-3.015747e+00
8.201417299701617e+01	-3.219674e+00
8.201700737648484e+01	-3.412475e+00
8.201984175595352e+01	-3.594149e+00
8.203968167441928e+01	-4.612446e+00
8.205921181797744e+01	-5.146423e+00
8.207774519335187e+01	-5.122652e+00
8.209675211470383e+01	-4.539635e+00
8.211933998494435e+01	-3.200898e+00
8.214657209242624e+01	-9.470586e-01
8.216774521976038e+01	1.129821e+00
8.218946002309829e+01	3.365635e+00
8.221225759450120e+01	5.527303e+00
8.224076306384774e+01	7.668379e+00
8.226685348093228e+01	8.900848e+00
8.228636033175353e+01	9.182662e+00
8.230685375035594e+01	8.832210e+00
8.232559003879253e+01	7.950355e+00
8.235269682205946e+01	5.938589e+00
8.238065491586580e+01	3.334708e+00
8.240005221163395e+01	1.343452e+00
8.241796394212905e+01	-4.782210e-01
8.243625985802721e+01	-2.157682e+00
8.245626746887366e+01	-3.612027e+00
8.248253865597461e+01	-4.849546e+00
8.250257137610407e+01	-5.195401e+00
8.252101020375267e+01	-4.941912e+00
8.253960759500022e+01	-4.139012e+00
8.256522656194160e+01	-2.364263e+00
8.258753633021152e+01	-3.733491e-01
8.260732371617168e+01	1.631739e+00
8.262752506556009e+01	3.702546e+00
8.265216686768734e+01	5.971760e+00
8.268040737334456e+01	7.984867e+00
8.270342202071124e+01	8.975366e+00
8.272229346872658e+01	9.188378e+00
8.274211402547857e+01	8.811918e+00
8.276147166667184e+01	7.873417e+00
8.278838736759866e+01	5.847503e+00
8.281692520815656e+01	3.168056e+00
8.283633039223871e+01	1.174308e+00
8.285421751755480e+01	-6.352253e-01
8.287244759781194e+01	-2.284564e+00
8.289312923231932e+01	-3.743792e+00
8.291957531869721e+01	-4.914194e+00
8.293952026542333e+01	-5.174052e+00
8.296025024514886e+01	-4.779494e+00
8.297947387929560e+01	-3.867035e+00
8.300000000100000e+01	-2.485852e+00
8.300000000110001e+01	-2.485852e+00
8.300000000130001e+01	-2.485852e+00
8.300000000145280e+01	-2.485852e+00
8.300000000160504e+01	-2.485852e+00
8.300000000182885e+01	-2.485852e+00
8.300000000200001e+01	-2.485852e+00
8.300000000207955e+01	-2.485852e+00
8.300000000218560e+01	-2.485852e+00
8.300000000239751e+01	-2.485852e+00
8.300000000282132e+01	-2.485852e+00
8.300000000339880e+01	-2.485852e+00
8.300000000416173e+01	-2.485852e+00
8.300000000512624e+01	-2.485852e+00
8.300000000641478e+01	-2.485851e+00
8.300000000805865e+01	-2.485849e+00
8.300000001004167e+01	-2.485843e+00
8.300000001216958e+01	-2.485829e+00
8.300000001440671e+01	-2.485800e+00
8.300000001748539e+01	-2.485733e+00
8.300000002069537e+01	-2.485620e+00
8.300000002649780e+01	-2.485309e+00
8.300000003296286e+01	-2.484830e+00
8.300000004040227e+01	-2.484135e+00
8.300000004771871e+01	-2.483368e+00
8.300000005624082e+01	-2.482462e+00
8.300000006526479e+01	-2.481602e+00
8.300000007591170e+01	-2.480818e+00
8.300000008625308e+01	-2.480370e+00
8.300000009758156e+01	-2.480273e+00
8.300000010950282e+01	-2.480591e+00
8.300000012397162e+01	-2.481431e+00
8.300000013906228e+01	-2.482656e+00
8.300000015698959e+01	-2.484317e+00
8.300000017658465e+01	-2.486090e+00
8.300000019491297e+01	-2.487495e+00
8.300000021473971e+01	-2.488597e+00
8.300000023444628e+01	-2.489216e+00
8.300000025784091e+01	-2.489392e+00
8.300000028490847e+01	-2.489085e+00
8.300000030729655e+01	-2.488561e+00
8.300000032575136e+01	-2.488028e+00
8.300000034325977e+01	-2.487515e+00
8.300000036041328e+01	-2.487052e+00
8.300000037688947e+01	-2.486667e+00
8.300000039271899e+01	-2.486362e+00
8.300000040659805e+01	-2.486151e+00
8.300000042143812e+01	-2.485981e+00
8.300000043668850e+01	-2.485858e+00
8.300000045180633e+01	-2.485779e+00
8.300000046835581e+01	-2.485732e+00
8.300000048480958e+01	-2.485714e+00
8.300000050211840e+01	-2.485717e+00
8.300000051921572e+01	-2.485731e+00
8.300000053698081e+01	-2.485750e+00
8.300000055507431e+01	-2.485771e+00
8.300000057180632e+01	-2.485787e+00
8.300000058577463e+01	-2.485797e+00
8.300000060049572e+01	-2.485804e+00
8.300000061827866e+01	-2.485809e+00
8.300000063475053e+01	-2.485810e+00
8.300000065367247e+01	-2.485809e+00
8.300000067280584e+01	-2.485805e+00
8.300000069652634e+01	-2.485800e+00
8.300000072462439e+01	-2.485794e+00
8.300000076322277e+01	-2.485787e+00
8.300000079584291e+01	-2.485783e+00
8.300000083151043e+01	-2.485780e+00
8.300000086940635e+01	-2.485778e+00
8.300000091987272e+01	-2.485774e+00
8.300000099221400e+01	-2.485768e+00
8.300000115995221e+01	-2.485754e+00
8.300553737099318e+01	-2.015968e+00
8.301107248090858e+01	-1.548454e+00
8.302214270073938e+01	-6.376993e-01
8.304015910173375e+01	7.466191e-01
8.305850789707580e+01	1.948776e+00
8.308159128071675e+01	3.053736e+00
8.310397377964576e+01	3.636767e+00
8.312287588522666e+01	3.668563e+00
8.314230035401779e+01	3.230295e+00
8.316408311446413e+01	2.248292e+00
8.318863660345758e+01	6.803173e-01
8.320963177682849e+01	-9.299336e-01
8.323119996268890e+01	-2.693977e+00
8.325445777619949e+01	-4.487058e+00
8.328288309799338e+01	-6.264835e+00
8.331085807426309e+01	-7.407651e+00
8.333083771578148e+01	-7.714028e+00
8.334922409203298e+01	-7.536367e+00
8.336778507725505e+01	-6.923396e+00
8.339305046370518e+01	-5.541749e+00
8.342088651507783e+01	-3.558560e+00
8.344264919294450e+01	-1.804828e+00
8.346085453195290e+01	-3.202657e-01
8.347882690691893e+01	1.034019e+00
8.349691335236807e+01	2.164038e+00
8.352057389239548e+01	3.215298e+00
8.354085220380853e+01	3.674536e+00
8.355937453022385e+01	3.651732e+00
8.357833192255055e+01	3.182142e+00
8.360100388292479e+01	2.120938e+00
8.362463840148423e+01	5.844562e-01
8.364534087709751e+01	-1.017475e+00
8.366658388153279e+01	-2.755809e+00
8.369022727730868e+01	-4.569637e+00
8.371859906917054e+01	-6.327217e+00
8.374583199891950e+01	-7.421619e+00
8.376565387099541e+01	-7.715025e+00
8.378404674420788e+01	-7.531608e+00
8.380259969742359e+01	-6.914053e+00
8.382796274157815e+01	-5.521290e+00
8.385581158636094e+01	-3.533090e+00
8.387743179611535e+01	-1.789567e+00
8.389561520357931e+01	-3.072479e-01
8.391359512736167e+01	1.046063e+00
8.393168422205241e+01	2.173512e+00
8.395541307153829e+01	3.243378e+00
8.397265820317156e+01	3.754788e+00
8.397299023503400e+01	3.760693e+00
8.397498242620865e+01	3.782508e+00
8.398295119090726e+01	3.815411e+00
8.398937498040186e+01	3.782026e+00
8.400000000000000e+01	3.653841e+00
8.400000000010000e+01	3.653841e+00
8.400000000030001e+01	3.653841e+00
8.400000000045276e+01	3.653841e+00
8.400000000060496e+01	3.653841e+00
8.400000000082879e+01	3.653841e+00
8.400000000100000e+01	3.653841e+00
8.400000000107953e+01	3.653841e+00
8.400000000118557e+01	3.653841e+00
8.400000000139741e+01	3.653841e+00
8.400000000182111e+01	3.653841e+00
8.400000000239851e+01	3.653841e+00
8.400000000316132e+01	3.653842e+00
8.400000000412571e+01	3.653842e+00
8.400000000541401e+01	3.653841e+00
8.400000000705296e+01	3.653840e+00
8.400000000898508e+01	3.653834e+00
8.400000001109568e+01	3.653820e+00
8.400000001324079e+01	3.653794e+00
8.400000001617502e+01	3.653736e+00
8.400000001915379e+01	3.653641e+00
8.400000002422567e+01	3.653392e+00
8.400000003111174e+01	3.652923e+00
8.400000003802687e+01	3.652323e+00
8.400000004566374e+01	3.651567e+00
8.400000005357965e+01	3.650765e+00
8.400000006268978e+01	3.649925e+00
8.400000007245387e+01	3.649222e+00
8.400000008346112e+01	3.648746e+00
8.400000009412865e+01	3.648646e+00
8.400000010640335e+01	3.648959e+00
8.400000011983101e+01	3.649727e+00
8.400000013681888e+01	3.651101e+00
8.400000015386934e+01	3.652665e+00
8.400000017413974e+01	3.654453e+00
8.400000019438352e+01	3.655918e+00
8.400000021271637e+01	3.656814e+00
8.400000023270624e+01	3.657284e+00
8.400000025430141e+01	3.657303e+00
8.400000027558069e+01	3.656959e+00
8.400000029392623e+01	3.656471e+00
8.400000031082998e+01	3.655946e+00
8.400000032725362e+01	3.655436e+00
8.400000034321783e+01	3.654980e+00
8.400000036010482e+01	3.654567e+00
8.400000037566451e+01	3.654261e+00
8.400000039144329e+01	3.654026e+00
8.400000040665392e+01	3.653866e+00
8.400000042251015e+01	3.653760e+00
8.400000043906367e+01	3.653702e+00
8.400000045593876e+01	3.653683e+00
8.400000047315007e+01	3.653691e+00
8.400000049048204e+01	3.653715e+00
8.400000050805308e+01	3.653747e+00
8.400000052584373e+01	3.653778e+00
8.400000054432192e+01	3.653806e+00
8.400000055724719e+01	3.653822e+00
8.400000057107222e+01	3.653834e+00
8.400000058655263e+01	3.653842e+00
8.400000060392212e+01	3.653846e+00
8.400000062084732e+01	3.653847e+00
8.400000063841047e+01	3.653844e+00
8.400000065550519e+01	3.653841e+00
8.400000067485509e+01	3.653836e+00
8.400000069859308e+01	3.653831e+00
8.400000073598012e+01	3.653825e+00
8.400000076364739e+01	3.653823e+00
8.400000079077101e+01	3.653822e+00
8.400000082176601e+01	3.653822e+00
8.400000085606146e+01	3.653822e+00
8.400000090346713e+01	3.653822e+00
8.400000095699347e+01	3.653821e+00
8.400000101979289e+01	3.653820e+00
8.400000108674308e+01	3.653818e+00
8.400000136078035e+01	3.653813e+00
8.400289427350063e+01	3.592270e+00
8.400578718622090e+01	3.527836e+00
8.400868009894118e+01	3.460511e+00
8.401157301166147e+01	3.390294e+00
8.401446592438175e+01	3.317186e+00
8.401735883710202e+01	3.241186e+00
8.402025174982231e+01	3.162294e+00
8.404050169420185e+01	2.581556e+00
